X_225_Hanumangarh_47_Jhunjhunun_Wheat	9530.0
X_225_Hanumangarh_58_Sikar_Wheat	55350.0
X_225_Hanumangarh_59_Sikar_Wheat	35550.0
X_227_Hanumangarh_61_Sikar_Wheat	9130.0
X_232_Hanumangarh_147_Hanumangarh_Wheat	15665.5
X_232_Hanumangarh_149_Hanumangarh_Wheat	72800.0
X_232_Hanumangarh_165_Hanumangarh_Wheat	89574.5
X_233_Hanumangarh_135_Hanumangarh_Wheat	42647.5
X_233_Hanumangarh_136_Hanumangarh_Wheat	44800.0
X_233_Hanumangarh_138_Hanumangarh_Wheat	128070.0
X_233_Hanumangarh_147_Hanumangarh_Wheat	44212.5
X_233_Hanumangarh_150_Hanumangarh_Wheat	43400.0
X_234_Hanumangarh_135_Hanumangarh_Wheat	2152.5
X_236_Hanumangarh_164_Hanumangarh_Wheat	9130.0
X_237_Hanumangarh_140_Hanumangarh_Wheat	63400.0
X_237_Hanumangarh_142_Hanumangarh_Wheat	67200.0
X_237_Hanumangarh_143_Hanumangarh_Wheat	19870.0
X_237_Hanumangarh_145_Hanumangarh_Wheat	50400.0
X_238_Hanumangarh_137_Hanumangarh_Wheat	71000.0
X_238_Hanumangarh_143_Hanumangarh_Wheat	13730.0
X_238_Hanumangarh_158_Hanumangarh_Wheat	28000.0
X_238_Hanumangarh_159_Hanumangarh_Wheat	71870.0
X_238_Hanumangarh_169_Hanumangarh_Wheat	30590.0
X_241_Hanumangarh_164_Hanumangarh_Wheat	9130.0
X_242_Hanumangarh_134_Hanumangarh_Wheat	36690.0
X_242_Hanumangarh_162_Hanumangarh_Wheat	110830.0
X_242_Hanumangarh_163_Hanumangarh_Wheat	28000.0
X_242_Hanumangarh_164_Hanumangarh_Wheat	52740.0
X_243_Hanumangarh_134_Hanumangarh_Wheat	13710.0
X_247_Hanumangarh_141_Hanumangarh_Wheat	18260.0
X_250_Hanumangarh_141_Hanumangarh_Wheat	48820.0
X_250_Hanumangarh_152_Hanumangarh_Wheat	97700.0
X_250_Hanumangarh_154_Hanumangarh_Wheat	36090.0
X_251_Hanumangarh_154_Hanumangarh_Wheat	31110.0
X_253_Hanumangarh_61_Sikar_Wheat	20590.0
X_25_Baran_32_Karauli_Wheat	13700.0
X_260_Jhalawar_97_Jhalawar_Wheat	4728.97
X_260_Jhalawar_98_Jhalawar_Wheat	27231.03
X_261_Jhalawar_265_Pratapgarh_Wheat	18260.0
X_262_Jhalawar_265_Pratapgarh_Wheat	3053.33
X_262_Jhalawar_267_Banswara_Wheat	15206.67
X_264_Jhalawar_98_Jhalawar_Wheat	32708.97
X_265_Jhalawar_97_Jhalawar_Wheat	54780.0
X_266_Jhalawar_267_Banswara_Wheat	9130.0
X_268_Jhalawar_267_Banswara_Wheat	4570.0
X_270_Jhalawar_99_Jhalawar_Wheat	45650.0
X_272_Jhalawar_99_Jhalawar_Wheat	50220.0
X_273_Jhalawar_98_Jhalawar_Wheat	9130.0
X_274_Jhalawar_267_Banswara_Wheat	36520.0
X_275_Jhalawar_265_Pratapgarh_Wheat	4738.97
X_275_Jhalawar_97_Jhalawar_Wheat	4391.03
X_276_Jhalawar_264_Pratapgarh_Wheat	5501.3
X_276_Jhalawar_265_Pratapgarh_Wheat	4228.7
X_276_Jhalawar_99_Jhalawar_Wheat	8530.0
X_277_Jhalawar_267_Banswara_Wheat	27720.0
X_278_Jhalawar_97_Jhalawar_Wheat	66100.0
X_281_Jhalawar_98_Jhalawar_Wheat	27390.0
X_283_Jhalawar_267_Banswara_Wheat	18260.0
X_290_Karauli_32_Karauli_Wheat	36520.0
X_291_Karauli_32_Karauli_Wheat	13700.0
X_2924_Bundi_92_Bundi_Wheat	20000.0
X_292_Karauli_32_Karauli_Wheat	9130.0
X_294_Karauli_32_Karauli_Wheat	36520.0
X_2983_Bundi_92_Bundi_Wheat	4270.0
X_2983_Bundi_93_Bundi_Wheat	35730.0
X_298_Khairthal_Tijara_55_Kotputli_Behror_Wheat	12850.0
X_299_Kota_263_Chittaurgarh_Wheat	18260.0
X_300_Kota_103_Kota_Wheat	18260.0
X_301_Kota_268_Dungarpur_Wheat	4570.0
X_302_Kota_32_Karauli_Wheat	46410.0
X_302_Kota_57_Dausa_Wheat	44890.0
X_303_Kota_49_Jaipur_Wheat	17561.0
X_303_Kota_63_Tonk_Wheat	9829.0
X_304_Kota_103_Kota_Wheat	13830.2
X_304_Kota_104_Kota_Wheat	4429.8
X_306_Kota_103_Kota_Wheat	18260.0
X_307_Kota_103_Kota_Wheat	31960.0
X_308_Kota_101_Kota_Wheat	120599.8
X_308_Kota_105_Kota_Wheat	153557.0
X_308_Kota_259_Rajsamand_Wheat	38286.0
X_308_Kota_260_Rajsamand_Wheat	38521.5
X_308_Kota_3_Bhilwara_Wheat	14855.7
X_310_Kota_256_Udaipur_Wheat	2027.66
X_310_Kota_268_Dungarpur_Wheat	16232.34
X_311_Kota_54_Jaipur_Wheat	4570.0
X_312_Kota_256_Udaipur_Wheat	18260.0
X_313_Kota_103_Kota_Wheat	18260.0
X_314_Kota_268_Dungarpur_Wheat	27390.0
X_315_Kota_102_Kota_Wheat	4570.0
X_316_Kota_101_Kota_Wheat	18260.0
X_317_Kota_268_Dungarpur_Wheat	18260.0
X_318_Kota_102_Kota_Wheat	36520.0
X_31_Baran_30_Dhaulpur_Wheat	18040.0
X_31_Baran_31_Dhaulpur_Wheat	220.0
X_320_Kota_55_Kotputli_Behror_Wheat	8390.0
X_320_Kota_57_Dausa_Wheat	9870.0
X_322_Kota_256_Udaipur_Wheat	27390.0
X_323_Kota_264_Pratapgarh_Wheat	16400.93
X_323_Kota_268_Dungarpur_Wheat	6429.07
X_324_Kota_268_Dungarpur_Wheat	22830.0
X_327_Kota_102_Kota_Wheat	22830.0
X_329_Kota_101_Kota_Wheat	17390.2
X_329_Kota_103_Kota_Wheat	11129.8
X_330_Kota_103_Kota_Wheat	27390.0
X_334_Kota_101_Kota_Wheat	36520.0
X_335_Kota_102_Kota_Wheat	18260.0
X_336_Kota_53_Jaipur_Wheat	8459.0
X_336_Kota_54_Jaipur_Wheat	671.0
X_337_Kota_3_Bhilwara_Wheat	18260.0
X_338_Kota_49_Jaipur_Wheat	18260.0
X_339_Kota_103_Kota_Wheat	27390.0
X_33_Baran_31_Dhaulpur_Wheat	3230.0
X_341_Kota_63_Tonk_Wheat	18260.0
X_342_Kota_32_Karauli_Wheat	41090.0
X_343_Kota_3_Bhilwara_Wheat	18260.0
X_345_Kota_256_Udaipur_Wheat	18260.0
X_346_Kota_268_Dungarpur_Wheat	18260.0
X_347_Kota_101_Kota_Wheat	31960.0
X_348_Kota_102_Kota_Wheat	9130.0
X_349_Kota_268_Dungarpur_Wheat	22830.0
X_352_Kota_264_Pratapgarh_Wheat	36520.0
X_353_Kota_55_Kotputli_Behror_Wheat	18260.0
X_355_Kota_263_Chittaurgarh_Wheat	18260.0
X_356_Kota_103_Kota_Wheat	36520.0
X_357_Kota_104_Kota_Wheat	42310.2
X_357_Kota_256_Udaipur_Wheat	4598.69
X_357_Kota_263_Chittaurgarh_Wheat	7871.11
X_358_Kota_102_Kota_Wheat	27390.0
X_359_Kota_101_Kota_Wheat	16470.0
X_359_Kota_102_Kota_Wheat	6360.0
X_35_Baran_89_Baran_Wheat	13700.0
X_361_Kota_3_Bhilwara_Wheat	27390.0
X_362_Kota_10_Pali_Wheat	32851.16
X_362_Kota_11_Pali_Wheat	15000.0
X_362_Kota_12_Pali_Wheat	4335.54
X_362_Kota_3_Bhilwara_Wheat	55192.3
X_362_Kota_64_Tonk_Wheat	7921.0
X_362_Kota_76_Jalor_Wheat	3400.0
X_363_Kota_54_Jaipur_Wheat	14939.0
X_363_Kota_63_Tonk_Wheat	3321.0
X_365_Kota_104_Kota_Wheat	18260.0
X_366_Kota_263_Chittaurgarh_Wheat	18260.0
X_36_Baran_55_Kotputli_Behror_Wheat	33661.0
X_36_Baran_89_Baran_Wheat	57639.0
X_38_Baran_89_Baran_Wheat	18260.0
X_393_Ganganagar_85_Jaisalmer_Wheat	9130.0
X_394_Ganganagar_81_Phalodi_Wheat	5480.0
X_396_Ganganagar_192_Ganganagar_Wheat	11090.0
X_398_Ganganagar_177_Ganganagar_Wheat	65100.0
X_399_Ganganagar_178_Ganganagar_Wheat	42700.0
X_399_Ganganagar_41_Bikaner_Wheat	64473.0
X_399_Ganganagar_79_Jodhpur_Wheat	51750.0
X_399_Ganganagar_80_Jodhpur_Wheat	29400.0
X_399_Ganganagar_81_Phalodi_Wheat	14270.0
X_399_Ganganagar_83_Jodhpur_Wheat	22700.0
X_39_Baran_89_Baran_Wheat	18260.0
X_403_Ganganagar_199_Ganganagar_Wheat	9130.0
X_404_Ganganagar_176_Ganganagar_Wheat	58910.0
X_404_Ganganagar_181_Ganganagar_Wheat	5170.0
X_405_Ganganagar_8_Nagaur_Wheat	13700.0
X_407_Ganganagar_171_Ganganagar_Wheat	63950.0
X_408_Ganganagar_176_Ganganagar_Wheat	9130.0
X_409_Ganganagar_191_Ganganagar_Wheat	52400.0
X_409_Ganganagar_81_Phalodi_Wheat	3350.0
X_409_Ganganagar_82_Phalodi_Wheat	30450.0
X_409_Ganganagar_85_Jaisalmer_Wheat	26190.0
X_409_Ganganagar_87_Barmer_Wheat	42830.0
X_411_Ganganagar_175_Ganganagar_Wheat	44800.0
X_411_Ganganagar_187_Ganganagar_Wheat	36400.0
X_411_Ganganagar_193_Ganganagar_Wheat	37010.0
X_411_Ganganagar_195_Ganganagar_Wheat	64400.0
X_412_Ganganagar_189_Ganganagar_Wheat	64400.0
X_412_Ganganagar_193_Ganganagar_Wheat	7790.0
X_415_Ganganagar_186_Ganganagar_Wheat	102420.0
X_416_Ganganagar_8_Nagaur_Wheat	18260.0
X_417_Ganganagar_204_Ganganagar_Wheat	9130.0
X_419_Ganganagar_176_Ganganagar_Wheat	9130.0
X_41_Baran_31_Dhaulpur_Wheat	27390.0
X_420_Ganganagar_176_Ganganagar_Wheat	13700.0
X_423_Ganganagar_41_Bikaner_Wheat	10300.0
X_423_Ganganagar_42_Bikaner_Wheat	660.0
X_425_Ganganagar_190_Ganganagar_Wheat	40400.0
X_425_Ganganagar_194_Ganganagar_Wheat	58800.0
X_425_Ganganagar_200_Ganganagar_Wheat	51600.0
X_427_Ganganagar_81_Phalodi_Wheat	9130.0
X_428_Ganganagar_185_Ganganagar_Wheat	44500.0
X_428_Ganganagar_192_Ganganagar_Wheat	138110.0
X_429_Ganganagar_176_Ganganagar_Wheat	9130.0
X_42_Baran_51_Jaipur_Wheat	18589.0
X_42_Baran_52_Jaipur_Wheat	32430.0
X_42_Baran_89_Baran_Wheat	40281.0
X_430_Ganganagar_181_Ganganagar_Wheat	22830.0
X_431_Ganganagar_7_Nagaur_Wheat	54339.86
X_431_Ganganagar_8_Nagaur_Wheat	3040.0
X_434_Ganganagar_183_Ganganagar_Wheat	33700.0
X_434_Ganganagar_199_Ganganagar_Wheat	74870.0
X_437_Ganganagar_184_Ganganagar_Wheat	44800.0
X_437_Ganganagar_201_Ganganagar_Wheat	84450.0
X_43_Baran_49_Jaipur_Wheat	54139.0
X_43_Baran_51_Jaipur_Wheat	9771.0
X_440_Ganganagar_188_Ganganagar_Wheat	71700.0
X_440_Ganganagar_197_Ganganagar_Wheat	56640.0
X_441_Ganganagar_198_Ganganagar_Wheat	74700.0
X_441_Ganganagar_202_Ganganagar_Wheat	144014.5
X_441_Ganganagar_204_Ganganagar_Wheat	51285.5
X_442_Ganganagar_172_Ganganagar_Wheat	88500.0
X_442_Ganganagar_204_Ganganagar_Wheat	33684.5
X_443_Ganganagar_203_Ganganagar_Wheat	81500.0
X_443_Ganganagar_205_Ganganagar_Wheat	40300.0
X_444_Ganganagar_196_Ganganagar_Wheat	61600.0
X_444_Ganganagar_197_Ganganagar_Wheat	4960.0
X_448_Ganganagar_173_Ganganagar_Wheat	58700.0
X_448_Ganganagar_174_Ganganagar_Wheat	69200.0
X_448_Ganganagar_180_Ganganagar_Wheat	30680.0
X_448_Ganganagar_182_Ganganagar_Wheat	34500.0
X_449_Ganganagar_179_Ganganagar_Wheat	33600.0
X_449_Ganganagar_180_Ganganagar_Wheat	2920.0
X_44_Baran_89_Baran_Wheat	27390.0
X_450_Tonk_64_Tonk_Wheat	27390.0
X_451_Tonk_64_Tonk_Wheat	21780.0
X_45_Baran_89_Baran_Wheat	18260.0
X_46_Baran_89_Baran_Wheat	22830.0
X_57_Bhilwara_3_Bhilwara_Wheat	9130.0
X_79_Bundi_93_Bundi_Wheat	36520.0
X_7_Alwar_24_Alwar_Wheat	21480.0
X_80_Bundi_92_Bundi_Wheat	18260.0
X_82_Bundi_10_Pali_Wheat	20249.28
X_82_Bundi_94_Bundi_Wheat	24722.86
X_83_Bundi_93_Bundi_Wheat	13420.0
X_83_Bundi_95_Bundi_Wheat	4840.0
X_85_Bundi_92_Bundi_Wheat	4570.0
X_86_Bundi_53_Jaipur_Wheat	11701.0
X_86_Bundi_64_Tonk_Wheat	6559.0
X_87_Bundi_94_Bundi_Wheat	25277.14
X_87_Bundi_95_Bundi_Wheat	2112.86
X_88_Bundi_10_Pali_Wheat	6833.26
X_89_Bundi_92_Bundi_Wheat	9130.0
X_96_Bundi_93_Bundi_Wheat	45650.0
X_99_Bundi_93_Bundi_Wheat	36520.0
